NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
159,11,埼玉県,入間市,むささび食堂,,,,埼玉県入間市小谷田1681-1（入間市青少年活動センター）,,35.8332949,139.3663702,04-2962-1005,,,,,,https://www.city.iruma.saitama.jp/soshiki/seishonenka/seishonenkatudoucenter/9605.html,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,こども食堂ネットワークいるま,,,,
160,11,埼玉県,入間市,豊泉寺こども食堂,,,,入間市中神681,,35.823712750430765,139.3542413516926,04-2936-1708,,,,,,,,,,,,,1か月に1回,日,最終日曜日,12:00,13:00,,,0,0,0,0,200,,,,,,,,入間市こども食堂ネットワーク,,,,
161,11,埼玉県,入間市,なかよし食堂,,,"学習支援,多世代交流拠点,子供のたまり場,親子交流の場,外国人の子供の居場所",,,,,080-5187-9466,,,,,,,iruma@nakayoshi.irumacity.com,,,,,,,,,,,,"経済的に困っている世帯,ひとり親世帯,不登校・行き渋りの子供,障害のある子供,支援が支援が必要と思われる家庭",,,,,,,,,,,,,埼玉県子ども食堂ネットワーク、子ども食堂ネットワーク入間,,,,
162,11,埼玉県,入間市,Green Dining,,,"多世代交流拠点,遊び・スポーツ・体験活動の場,親子交流の場",埼玉県入間市豊岡1-8-24,,35.83798461765897,139.38657488237865,04-2935-0123,,,,,,http://www.iruma-oogi.or.jp/index.html,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,こども食堂ネットワークいるま,,,,
163,11,埼玉県,入間市,あいくる・みんなの広場,,,,入間市豊岡1-8-39,,35.8369621,139.3869782,04-2966-2848,,,,,,http://aikuru-iruma.com/,aikuru@m.ictv.ne.jp,,,,,,1か月に1回,火,第一火曜日,16:00,17:00,,,0,0,0,0,200,,,,,,,,こども食堂ネットワークいるま,,,,
164,11,埼玉県,入間市,ふじさわキッチン,,,多世代交流拠点,埼玉県入間市下藤沢5-17-1,,35.817927668748524,139.40332786888465,,,,,,,https://fujisawamirainet.wixsite.com/website,fujikitch@gmail.com,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,こども食堂ネットワークいるま,,,,
165,11,埼玉県,入間市,子ども食堂nuku nuku,,,多世代交流拠点,埼玉県入間市豊岡2-2-8,,35.834502,139.384992,080-1275-5131,,,,,,https://kodomosyokudobase.com/,,,,,,,1か月に1回,火,第四土曜日,11:00,13:00,,,0,0,0,0,,,,,,,,,子ども食堂ネットワークいるま,,,,
166,11,埼玉県,入間市,黒須にじいろ広場,,,子供のたまり場,埼玉県入間市黒須2－3－13,,35.844985,139.384571,,,,,,,,kurosu.nijiiro@gmail.com,,,,,,,,,,,,,0,0,0,0,,,,,,,,,こども食堂ネットワークいるま,,,,
167,11,埼玉県,入間市,みんなのカフェテリア,,,,埼玉県入間市東藤沢3-19-19,,35.81696797051728,139.41428810936355,,,,,,,,minacafe.iruma@gmail.com,,,,,,,,,,,,,0,0,0,0,,,,,,,,,こども食堂ネットワークいるま,,,,
168,11,埼玉県,朝霞市,あさかニコまる食堂,,,,埼玉県朝霞市,,,,070-4115-0756,,,,,,,info.asakanikomaru@gmail.com,,,,,,1か月に1回,金,第4金曜日,17:30,19:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク、朝霞・志木・新座・和光こどもの居場所ネット,,,,
169,11,埼玉県,朝霞市,わ・和・輪の会,,,"多世代交流拠点,親子交流の場",埼玉県朝霞市本町2－18－1,,35.7992665,139.5962704,048-487-7618,,,,,,,morozumi.sayoko18@gmail.com,,,,,,週に5回,月火水木金,,10:00,19:00,,,100～200,100～200,100～200,100～200,250～300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
170,11,埼玉県,朝霞市,おへそ食堂,,,"多世代交流拠点,子供のたまり場,不登校児の居場所,親子交流の場",埼玉県朝霞市浜崎669-1,,,,,,,,,,,cozy.kouza@gmail.com,,,,,,,,,,,,,0,0,0,0,500,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
171,11,埼玉県,朝霞市,あさかみらいこども食堂,,,,朝霞市仲町2-2-44 パールウイング9階B,,,,048-485-8295,,,,,,http://mirai-shokudo.com/index.html,,,,,,,1か月に2回,金,第1･第3金曜日,16:00:00,17:00:00,,未就学児・小学生・中学生,0,0,0,0,300,,,,,,,,"埼玉県子ども食堂ﾈｯﾄﾜｰｸ,朝霞･志木･新座･和光こどもの居場所ﾈｯﾄ",,,,
172,11,埼玉県,志木市,みんなでごはん！！,,,,志木市本町1-10-1　志木市いろは遊学館,,35.831173,139.576564,048-474-6508,,,,,,,vc@shiki-syakyo.or.jp,,,,,,1か月に1回,土,第2土曜日,17:00,17:20,,,200,200,200,200,500,,,,,1.0,,,志木市子どもの居場所連絡会　こすもす,,,,
173,11,埼玉県,志木市,特定非営利活動法人志木のまいにちこども食堂,,,"子供のたまり場,親子交流の場,外国人の子供の居場所",志木市中宗岡4-18-31-103,,35.8363741,139.5926669,090-3439-7403,,,,,,https://ameblo.jp/shikinomainichi/ ,shikimai.shokudo99@gmail.com,,,,,,週に5回,月火水木金,,,,,,200,200,200,200,200,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
174,11,埼玉県,志木市,志木のまいにちこども食堂,,,"多世代交流拠点,子供のたまり場",志木市中宗岡4丁目,,,,090-3439-7403,,,,,,,shikimai.shokudo99@gmail.com,,,,,,毎日,月火水木金土,月～土,,,,,100～300,100～300,100～300,100～300,100～300,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
175,11,埼玉県,和光市,こども食堂「ほっとタイム」,,,,和光市南2-3-1　和光市南公民館,,35.77509334904494,139.61286530936133,048-465-5728,,,,,,,widmung1978@docomo.ne.jp,,,,,,,,,,,,,0,0,0,0,200,,,,,,,,和光市子どもの居場所活動交流会、和光子ども食堂ネットワーク,,,,
176,11,埼玉県,和光市,わこうちいき食堂（南）,,,,和光市南1-23-1　和光市総合福祉会館,,35.77211285943312,139.60275222470395,048-465-5728,,,,,,,widmung1978@docomo.ne.jp,,,,,,1か月に1回,金,第3週か第4週の金曜日,16:00,17:30,,"経済的に困っている世帯,ひとり親世帯,民生委員からの紹介",100,100,100,100,200,,,,,,1.0,,和光市子どもの居場所活動交流会、和光子ども食堂ネットワーク,,,,
177,11,埼玉県,和光市,わこうちいき食堂（北）,,,,和光市新倉1-16-21　たまりば,,35.79136193243449,139.61386266703354,048-465-5728,,,,,,,widmung1978@docomo.ne.jp,,,,,,1か月に1回,金,原則第4金曜日,15:00,16:30,,"経済的に困っている世帯,ひとり親世帯,高齢者",100,100,100,100,200,,,,,,,,和光市子どもの居場所活動交流会、和光子ども食堂ネットワーク,,,,
178,11,埼玉県,和光市,そらよみヤミー,,,"多世代交流拠点,子供のたまり場,遊び・スポーツ・体験活動の場,親子交流の場",埼玉県和光市広沢三番地内,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,和光こども食堂ネットワーク,,,,
179,11,埼玉県,和光市,まんがんじ子ども食堂,,,,和光市新倉3-8-25満願寺,,,,048-461-2739,,,,,,,wakoshimanganji@gmail.com,,,,,,,,,,,,限定的年齢,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
180,11,埼玉県,新座市,こどもカフェわんわん,,,"多世代交流拠点,子供のたまり場",埼玉県新座市道場,,,,048-477-1228,,,,,,,k-tsugawa@handa-print.com,,,,,,2か月に1回,木,偶数月第三または第四木曜,16:00,19:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
181,11,埼玉県,新座市,コロちゃん食堂,,,,埼玉県新座市北野3-3-22,,35.81782096930976,139.56567633819927,048-471-6744,,,,,,,hiroshicoro55@gmail.com,,,,,,,,,,,,,,300,400,700,700,,,,,,,,,,,,
182,11,埼玉県,新座市,まぜこぜたい,,,,埼玉県新座市栄4-6-8街仲マルシェたまりば,,35.7755103,139.5853609,,,,,,,https://www.facebook.com/mazekoze2030/,mazekoze2030@gmail.com,,,,,,1か月に1回,木,第4木曜日,17:30,19:30,,,100,100,100,100,100,,,,,1.0,,,埼玉県子ども食堂ネットワーク、朝霞・志木・新座・和光こどもの居場所ネット、こどもまんなかネットワーク新座,,,,
183,11,埼玉県,新座市,ほっこりひろば,,,子供のたまり場,新座市野火止3-16-51,,35.788874941437356,139.55100382470488,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第４土曜日,11:00,13:00,,新座野火止南住宅居住の小学生優先、小学生,0,0,0,0,,,,,,,,,,,,,
184,11,埼玉県,新座市,のびっこひろば野火４,,,子供のたまり場,埼玉県新座市野火止４丁目19－6,,35.802880001726635,139.55496898052704,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第３土曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
185,11,埼玉県,新座市,のびっこひろば西分,,,子供のたまり場,埼玉県新座市野火止３丁目５－15,,35.794941321464194,139.55767038237647,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第２土曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
186,11,埼玉県,新座市,とうほくキッズひろば,,,子供のたまり場,埼玉県新座市東北３丁目14－10,,35.81943926408202,139.56734644004916,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第１土曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
187,11,埼玉県,新座市,ふくふく子どものいえ,,,子供のたまり場,埼玉県新座市大和田１丁目12－15,,35.8114376813675,139.55165085169187,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,日,第２日曜日,10:00,12:30,,小学生,0,0,0,0,,,,,,,,,,,,,
188,11,埼玉県,新座市,くりっこひろば,,,子供のたまり場,埼玉県新座市栗原６-５-22,,35.757927380989344,139.54842981121035,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,日,第１日曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
189,11,埼玉県,新座市,しんぼりキッズひろば,,,子供のたまり場,埼玉県新座市新堀１丁目５－29,,35.77267297745697,139.5352525093613,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第３土曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
190,11,埼玉県,新座市,ドロップひろば,,,子供のたまり場,埼玉県新座市菅沢２-３-14キウチハウス203,,35.79823221389385,139.5490234958696,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第１土曜日,11:00,13:00,,小学生,0,0,0,0,,,,,,,,,,,,,
191,11,埼玉県,新座市,のびっこひろばあたご・菅沢,,,子供のたまり場,埼玉県新座市あたご３丁目13－６,,35.792988923397075,139.539521051691,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,,,,,,,小学生,0,0,0,0,,,,,,,,,,,,,
192,11,埼玉県,新座市,かたやまキッズひろば,,,子供のたまり場,埼玉県新座市片山２丁目１２－７,,35.766229781998184,139.56606638052514,048-482-5732,,,,,,https://www.ccn.niiza-ksdt.com/ホーム/子どもの未来を応援/定期開催子どもひろば,office@ccn01.mygbiz.com,,,,,,1か月に1回,土,第４土曜日,9:30,12:00,,小学生,0,0,0,0,,,,,,,,,,,,,
193,11,埼玉県,新座市,こども食堂アロハにいざ,,,,埼玉県新座市道場2-14-12,,35.770053,139.562044,090-4689-2933,,,,,,https://ohana-project-niiza.net/,info.ohanapj@gmail.com,,,,,,1か月に1回,日,最終日曜日,9:00,12:00,,,0,0,0,0,100,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
194,11,埼玉県,新座市,新座住宅子ども食堂,,,,,,,,,,,,,,,chiikifukushi@niizashakyo.or.jp,,,,,,,,,,,,新座小学校,,,,,,,,,,,,,,,,,
195,11,埼玉県,新座市,栄五丁目支部 子ども食堂,,,,,,,,,,,,,,,chiikifukushi@niizashakyo.or.jp,,,,,,,,,,,,,0,0,0,0,100,,,,,,,,,,,,
196,11,埼玉県,桶川市,子育て応援　桶川　かのうの森,,,,埼玉県桶川市坂田東2丁目-3-1　坂田コミュニティーセンター,,36.0125987979187,139.57457710937354,090-3437-7740,,,,,,okegawa-fp.net,donguri.kanou@gmail.com,,,,,,2か月に1回,土,奇数月第2土曜日,11:30,13:30,,"経済的に困っている世帯,ひとり親世帯,不登校・行き渋りの子供,障害のある子供",0,0,0,0,300,,,,,1.0,,,埼玉県子ども食堂ネットワーク、埼玉県フードパントリーネットワーク,,,,
197,11,埼玉県,桶川市,子ども食堂おけがわ　西口レストラン　運営協議会,,,,桶川市鴨川1-4-3（桶川商工会館内）,,35.99685201535322,139.55867729402993,090-5813-4004,,,,,,,,,,,,,1か月に1回,金,第4金曜日,17:30,19:00,,,0,0,0,0,300,,,,,,,,,,,,
198,11,埼玉県,桶川市,桶川子ども食堂かつかつ亭,,,,埼玉県桶川市加納２１５８－１,,36.02753893852007,139.5710126823884,,,,,,,,,,,,,,,,,,,,"経済的に困っている世帯,ひとり親世帯",0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
199,11,埼玉県,桶川市,みんなの食堂輪空,,,,埼玉県桶川市川田谷4414,,35.99372898257841,139.5270800958795,090-9399-5988,,,,,,,oks.link2021@gmail.com,,,,,,1か月に1回,日,毎月第3日曜日,11:00,12:30,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
200,11,埼玉県,桶川市,みんなの食堂しゃきょう食堂,,,,,,,,048−728−2221,,,,,,https://www.okshakyo.com,okshakyo@green.ocn.ne.jp,,,,,,1か月に2回,金,第1金曜日、第3金曜日,17:30:00,18:30:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ﾈｯﾄﾜｰｸ,,,,
201,11,埼玉県,久喜市,ファルカオスポーツベース,,,"プレーパーク,多世代交流拠点,遊び・スポーツ・体験活動の場",埼玉県久喜市南栗橋4-17-17,,36.11291379374199,139.70999309588578,,,,,,,https://base.falcao.jp,,,,,,,週に4回,,,,,,,250,250,250,250,,,,,,1.0,,,埼玉県子ども食堂ネットワーク,,,,
202,11,埼玉県,久喜市,こどもむら寺子屋はうす”はぴチル”,,,"学習支援,遊び・スポーツ・体験活動の場,不登校児の居場所",埼玉県久喜市伊坂中央1-3-1　メゾンカトレア1F,,36.13650626774768,139.69215076705115,0480-48-5501,,,,,,https://hapichiru.kodomomura.ed.jp,ccs@kodomomura.ed.jo,,,,,,週に3回,火水金,,15:00,18:30,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク、フードパントリーネットワーク,,,,
203,11,埼玉県,久喜市,きっちん・こすもすこども食堂,,,"学習支援,遊び・スポーツ・体験活動の場,親子交流の場",久喜市桜田3-10-2鷲宮東コミュニティセンター,,36.092462,139.685155,,,,,,,https://peraichi.com/landing_pages/view/kitchinkosumosu,kitchinkosumosu@gmail.com,,,,,,1か月に1回,土,月末の土曜日,11:30,13:00,,,0,0,0,0,300,,,,,,,,子ども食堂ネットワーク,,,,
204,11,埼玉県,久喜市,わくわく食堂菖蒲,,,,埼玉県久喜市菖蒲町菖蒲５２５０特別養護老人ホームしょうぶ翔裕園,,36.069031044442994,139.6096215823906,090-1432-6698,,,,,,,,,,,,,1か月に1回,土,第1土曜日,11:00,14:30,,,0,0,0,0,300,,,,,,,,埼玉県子供食堂ネットワーク,,,,
205,11,埼玉県,久喜市,みんなのいえ,,,,久喜市上内886,,,,,,,,,,https://minna-no-ie.com/,minnanoie0731@gmail.com,,,,,,1か月に1回,日,第４日曜日,11:30:00,13:00:00,,,0,0,0,0,,,,,,1.0,,,,,,,
206,11,埼玉県,久喜市,子ども食堂ぬくもり,,,学習支援,久喜市本町2-4-10,,,,090-8773-5690,,,,,,,,,,,,,1か月に2回,火,第1・3火曜日,,,,未就学児、小学生、中学生,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ﾈｯﾄﾜｰｸ｢むすびえ｣,,,,
207,11,埼玉県,久喜市,こどもCafé Arts ＆ Eats,,,学習支援,久喜市菖蒲町菖蒲85-1,,,,0480-87-1377,,,,,,https://www.kuki-bunka.jp/kodomo-cafe/,,,,,,,,,毎月1回,,,,小学生,0,0,0,0,,,,,,,,,,,,,
208,11,埼玉県,北本市,くりりんCafe,,,,北本市栄7-1-26-102,,36.01723936323736,139.53507603820935,090-6032-5475,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,北本市内子ども支援団体ネットワーク　きたもとBASE,,,,
209,11,埼玉県,北本市,きたもとこども食堂,,,学習支援,埼玉県北本市中央4丁目67北本生活館1F,,36.033179,139.530745,080-3914-4146,,,,,,http://tetotekitamoto.web.fc2.com/,tetote_kitamoto@yahoo.co.jp,,,,,,1か月に3回,,第1土曜,13:00:00,14:00:00,,"経済的に困っている世帯,ひとり親世帯,不登校・行き渋りの子供,障害のある子供,こども4人以上の多子世帯、および該当しない場合も理由のある場合",0,0,0,0,,,,,,,,,埼玉県こども食堂ネットワーク、きたもとBASE、認定NPO法人全国こども食堂支援センターむすびえ,,,,
210,11,埼玉県,北本市,ＳＡＲＡちゃん食堂,,,,埼玉県北本市高尾1丁目180番地,,36.00745461037955,139.5134534670447,048-593-2961,,,,,,sikodomosyokudou.wixsite.com/sarachan,,,,,,,1か月に1回,金,第２金曜日,,,,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
211,11,埼玉県,八潮市,子ども食堂ほっぺ,,,"学習支援,親子交流の場",埼玉県八潮市新町103,,35.834579,139.829828,090-8043-2759,,,,,,,nanshuu@icloud.com,,,,,,1か月に1回,土,第3土曜日,15:00,19:00,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
212,11,埼玉県,八潮市,Yashioてらこやcafé子ども食堂,,,"多世代交流拠点,遊び・スポーツ・体験活動の場",埼玉県八潮市大瀬1-5-7,,35.807739,139.84119,,,,,,,,,,,,,,1か月に1回,日,第1or第2日曜日,,,,,0,0,0,0,300,65才以上は無料,,,,,,,こども応援ネットワーク,,,,
213,11,埼玉県,八潮市,7DAYちょこっとランチ,,,"多世代交流拠点,不登校児の居場所,親子交流の場",埼玉県八潮市大字鶴ヶ曽根1673-3,,35.826889743330106,139.84463909587112,090-6927-1791,,,,,,https://sikodomoshokudo.wixsite.com/7daychokotto/,wish82015@gmail.com,,,,,,,,,,,,,0,0,0,0,,,,,,1.0,,,埼玉県子どもネットワーク,,,,
214,11,埼玉県,八潮市,杜の家やしお　だれでも食堂,,,学習支援,埼玉県八潮市鶴ケ曽根561−1,,35.8300902,139.8367322,048-999-7667,,,,,,http://gakudan.org,yashio@gakudan.org,,,,,,1か月に1回,日,毎月第4日曜日,15:00,18:00,,,0,0,0,0,,,,,,,,,,,,,
215,11,埼玉県,富士見市,鶴瀬西・関沢子ども食堂まんぷく,,,,富士見市大字鶴馬3575番地1,,35.842125,139.534829,090-1267-2567,,,,,,,manpuku2021@ab.auone-net.jp,,,,,,1か月に1回,木,毎月第4木曜日,16:00,18:50,,,食堂100、お弁当200,食堂100、お弁当200,食堂100、お弁当200,食堂100、お弁当200,食堂300、お弁当200,,,,,,,,埼玉県子ども食堂ネットワーク・富士見市若者子供ネットワーク,,,,
216,11,埼玉県,富士見市,こども食堂　あにマート,,,,埼玉県富士見市関沢3丁目23-41,,35.836786,139.543059,049-256-7423,,,,,,https://mizuhoen.com/misakikai/mizuhoen/,yoshidami417@gmail.com,,,,,,1か月に1回,土,毎月第2土曜日,,,,,200,200,200,200,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
217,11,埼玉県,富士見市,なんばたキッチン,,,,埼玉県富士見市上南畑306-1,,35.8605602,139.5587807,,,,,,,,kurenai@ozzio.jp,,,,,,1か月に1回,土,毎月第3土曜,12:00,13:00,,,100,100,100,100,200,,,,,,,,富士見子ども・若者の居場所応援ネット,,,,
218,11,埼玉県,富士見市,たくちゃん食堂,,,,埼玉県富士見市鶴瀬西2-8-25,,35.845402,139.534085,049-265-7714,,,,,,http://www.turuse-takumi.com/,takumi0827@bh.wakwak.com,,,,,,1か月に1回,土,毎月第3土曜日,11:30,12:30,,,0,0,0,0,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
219,11,埼玉県,富士見市,地域コミュニティ食堂キャロットくらぶ,,,,埼玉県富士見市針ケ谷1-38,,35.83221483916672,139.55393228052858,049-255-4236,,,,,,,harigayakyarotto1@gmail.com,,,,,,1か月に1回,土,月1回開催土曜日(取れた週による),,,,,0,100~200,100~200,100~200,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
220,11,埼玉県,富士見市,富士見みんなでプロジェクト,,,,富士見市鶴馬1932-7,,35.8544489,139.5514286,,,,,,,,x7023x@gmail.com,,,,,,,,,,,,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
221,11,埼玉県,富士見市,みんなの食堂ちぃちゃん,,,,埼玉県富士見市羽沢1-14-27　居酒屋だって千春,,35.86091245982023,139.54102850936567,090-5410-7576,,,,,,,m0e1g0u1@gmail.com,,,,,,,,,,,,,0,0,0,0,500,一人親などは考慮して無料の場合もあり,,,,,,,埼玉県子ども食堂ネットワーク,,,,
222,11,埼玉県,富士見市,ポトフのお弁当・ポトフ食堂,,,,埼玉県富士見市水谷1-13-6,,35.84145391716475,139.55892855539304,080-7159-3908,,,,,,https://kosodatepotofu.wixsite.com/potofu,kosodatepotofu2@yahoo.ne.jp,,,,,,週に１回,木,,18:00,19:30,,"経済的に困っている世帯,ひとり親世帯",0,0,0,0,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
223,11,埼玉県,富士見市,カモンミール,,,,富士見市東大久保355-3,,,,048-293-1869,,,,,,http://www.sorairo3553.com/,info.sorairo111@gmail.com,,,,,,1か月に1回,木,毎月第3木曜,,,,,300,300,300,300,500,,,,,,,,,,,,
224,11,埼玉県,富士見市,子ども食堂ともだちキッチン,,,,,,,,,,,,,,,npomusubi49@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
225,11,埼玉県,三郷市,クローバー”子どもカフェ”,,,"多世代交流拠点,子供のたまり場,親子交流の場",三郷市彦成4-4-17-103,,,,,,,,,,,misato-clover@crux.ocn.ne.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11,埼玉県,三郷市,みんなで作って、食べよう（子ども食堂）,,,,埼玉県三郷市彦成4-4-17、4-4-18,,35.85548480356224,139.86427906703688,,,,,,,,miko_net0907@yahoo.co.jp,,,,,,1か月に1回,,,,,,"経済的に困っている世帯,ひとり親世帯,Mikoねっとの活動に参加している子供。",0,0,0,0,,,,,,,,,こども応援ネットワーク埼玉、三郷子供の居場所ネットワーク,,,,
227,11,埼玉県,三郷市,○△□子ども食堂,,,"遊び・スポーツ・体験活動の場,親子交流の場",埼玉県三郷市鷹野1-495,,35.80717349231826,139.88434648237708,,,,,,,,marusankakusikaku25@gmail.com,,,,,,1か月に1回,水,毎月第4水曜日,16:30,18:30,,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
228,11,埼玉県,三郷市,みさときっず食堂,,,,埼玉県三郷市三郷1-1-8 モードジョアン内,,35.84458361030047,139.88622072470775,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
229,11,埼玉県,三郷市,わせだ子ども食堂,,,親子交流の場,埼玉県三郷市早稲田２丁目１４－４,,35.848958,139.882818,,,,,,,https://kouoji.machitera.net/,,,,,,,1か月に1回,金,毎月第3金曜日,17:00,19:30,,,0,0,0,0,300,,,,,,,,,,,,
230,11,埼玉県,三郷市,ひこなり親子食堂マハロかふぇ,,,プレーパーク,三郷市彦野一丁目１６１番地 ,,35.8410536207526,139.8493474382005,090-5822-9355,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
231,11,埼玉県,坂戸市,おこちゃマイル,,,子供のたまり場,坂戸市西坂戸3-1-9,,35.93169760636651,139.33067833820496,,,,,,,,nisisakado@bz04.olala.or.jp,,,,,,,,,,,,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
232,11,埼玉県,坂戸市,地域食堂Smile,,,"プレーパーク,多世代交流拠点,不登校児の居場所,親子交流の場",埼玉県坂戸市新堀159-1入西地域交流センター内,,35.96505681302214,139.371980109371,090-4419-1386,,,,,,https://oyakosmile.amebaownd.com,oyakosmile2@gmail.com,,,,,,1か月に1回,日,第２日曜日,,,会場都合により変更有り,,0,0,0,0,子育て家族等300、一般500,,,,,,,,埼玉県子ども食堂ネットワーク、こども応援ネットワーク埼玉,,,,
233,11,埼玉県,坂戸市,SDGs坂戸ふれあい食堂,,,"学習支援,プレーパーク,多世代交流拠点,子供のたまり場,遊び・スポーツ・体験活動の場,不登校児の居場所",埼玉県坂戸市清水町25-9,,35.96333020428396,139.40462629587805,090-8682-0492,,,,,,https://sikodomoshokudo.wixsite.com/sakado-fureai/,sakado.fureai@gmail.com,,,,,,週に2回,木金土,毎週木、金曜日、第2第4土曜日,12:00,15:00,,,0,200,250,500,500,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
234,11,埼玉県,坂戸市,Happy‐lucky‐café,,,プレーパーク,坂戸市けやき台1-1,,,,0492-71-7784,,,,,,,,,,,,,,,,,,,特定していない,100,100,100,100,,,,,,,,,,,,,
235,11,埼玉県,幸手市,あやめ笑顔食堂,,,"多世代交流拠点,子供のたまり場",埼玉県幸手市平野920,,36.06448,139.753189,070-7797-6731,,,,,,,soudan.hirano@gmail.com,,,,,,1か月に1回,土,最終土曜日,11:00,12:00,,,50,50,50,50,100,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
236,11,埼玉県,幸手市,きらきら寺子屋こども塾,,,"学習支援,プレーパーク,多世代交流拠点",埼玉県幸手市惣新田1465,,36.054635,139.775392,0480-48-1172,,,,,,,kirakirahidetoshi@gmail.com,,,,,,,,,,,,,500,500,500,500,,,,,,,,,,,,,
237,11,埼玉県,幸手市,元気スタンド・ぷれいス,,,"学習支援,多世代交流拠点,子供のたまり場",埼玉県幸手市栄3--3-103,,36.05966504335187,139.72051702222495,080-3393-2338,,,,,,http://genki.cafe.coocan.jp/,,,,,,,,,,,,,,0,0,0,0,100～,,,,,,,,埼玉県子供食堂ネットワーク,,,,
